word,class_a,class_b
pwq,0.000008069657281655247,0.000008069657281655247
saas,0.000008069657281655247,0.000008069657281655247
ze,0.000016139314563310495,0.000016139314563310495
mh,0.000016139314563310495,0.000016139314563310495
mjfhippgu,0.000008069657281655247,0.000008069657281655247
czfmsaak,0.000008069657281655247,0.000008069657281655247
ifpgtnze,0.000008069657281655247,0.000008069657281655247
stinks,0.000008069657281655247,0.000008069657281655247
perimeter,0,0
nbd,0.000016139314563310495,0.000016139314563310495
djv,0.000008069657281655247,0.000008069657281655247
teaches,0.000008069657281655247,0.000008069657281655247
ox,0.000016139314563310495,0.000016139314563310495
ntutbhyznp,0.000008069657281655247,0.000008069657281655247
hilux,0.000008069657281655247,0.000008069657281655247
told,0.00007262691553489724,0.00007262691553489724
zwcoln,0.000008069657281655247,0.000008069657281655247
jhuber,0.000008069657281655247,0.000008069657281655247
ez,0.000008069657281655247,0.000008069657281655247
grmpyprogrammer,0.000008069657281655247,0.000008069657281655247
ecmsntnrih,0.000008069657281655247,0.000008069657281655247
evolutionary,0.000008069657281655247,0.000008069657281655247
wired,0.0002662986902946232,0.0002662986902946232
flinging,0.000008069657281655247,0.000008069657281655247
uvvicj,0,0
ssi,0,0
gear,0.00004034828640827624,0.00004034828640827624
bdctfapakl,0.000008069657281655247,0.000008069657281655247
overstatement,0.000008069657281655247,0.000008069657281655247
fllbvizyh,0.000008069657281655247,0.000008069657281655247
comfort,0.000024208971844965745,0.000024208971844965745
uk's,0.000016139314563310495,0.000016139314563310495
snn,0.000008069657281655247,0.000008069657281655247
okyqcwf,0.000008069657281655247,0.000008069657281655247
cop,0.00004841794368993149,0.00004841794368993149
perils,0.000008069657281655247,0.000008069657281655247
promotes,0.000008069657281655247,0.000008069657281655247
inlz,0.000008069657281655247,0.000008069657281655247
redlight,0.000008069657281655247,0.000008069657281655247
txgclqx,0.000008069657281655247,0.000008069657281655247
forward,0.00027436834757627845,0.00027436834757627845
likely,0.00014525383106979447,0.00014525383106979447
mechas,0.000008069657281655247,0.000008069657281655247
formula,0.000024208971844965745,0.000024208971844965745
appropriate,0.000008069657281655247,0.000008069657281655247
precious,0.000016139314563310495,0.000016139314563310495
cancels,0.000016139314563310495,0.000016139314563310495
lfsusutvrn,0.000008069657281655247,0.000008069657281655247
lsyl,0.000008069657281655247,0.000008069657281655247
dri,0.000008069657281655247,0.000008069657281655247
ingoboltz,0.000008069657281655247,0.000008069657281655247
xyssrdazge,0.000008069657281655247,0.000008069657281655247
actuated,0.000008069657281655247,0.000008069657281655247
rwstevenson,0.000008069657281655247,0.000008069657281655247
research,0.0002824380048579337,0.0002824380048579337
linked,0.000008069657281655247,0.000008069657281655247
hyperloop,0.00004034828640827624,0.00004034828640827624
path,0.000016139314563310495,0.000016139314563310495
parked,0.00015332348835144971,0.00015332348835144971
tall,0,0
recommends,0.000016139314563310495,0.000016139314563310495
ariyahidayat,0.000008069657281655247,0.000008069657281655247
digitalinnovation,0.000008069657281655247,0.000008069657281655247
hwdx,0.000008069657281655247,0.000008069657281655247
accessibility,0.000008069657281655247,0.000008069657281655247
fsnzllo,0.000008069657281655247,0.000008069657281655247
yr,0.00008069657281655248,0.00008069657281655248
tomorrowstartshere,0.000008069657281655247,0.000008069657281655247
mikegrunwald,0.000008069657281655247,0.000008069657281655247
attention,0.00007262691553489724,0.00007262691553489724
corners,0.000024208971844965745,0.000024208971844965745
idiot,0.00003227862912662099,0.00003227862912662099
espionage,0.000008069657281655247,0.000008069657281655247
population,0.000024208971844965745,0.000024208971844965745
waste,0.00006455725825324198,0.00006455725825324198
huuuuge,0.000008069657281655247,0.000008069657281655247
ovf,0.000008069657281655247,0.000008069657281655247
something,0.00024208971844965745,0.00024208971844965745
report,0.0002017414320413812,0.0002017414320413812
gnrfug,0.000008069657281655247,0.000008069657281655247
osneqldft,0.000008069657281655247,0.000008069657281655247
swisher,0.000008069657281655247,0.000008069657281655247
destroyed,0.000008069657281655247,0.000008069657281655247
cars',0.00007262691553489724,0.00007262691553489724
lnkpzm,0.000008069657281655247,0.000008069657281655247
xmre,0.000008069657281655247,0.000008069657281655247
fax,0.000016139314563310495,0.000016139314563310495
pubnub,0.000008069657281655247,0.000008069657281655247
button,0.00009683588737986298,0.00009683588737986298
minority,0.000016139314563310495,0.000016139314563310495
zgweh,0.000008069657281655247,0.000008069657281655247
significantly,0.000008069657281655247,0.000008069657281655247
dependent,0.000008069657281655247,0.000008069657281655247
macberry,0.000008069657281655247,0.000008069657281655247
oak,0,0
pdige,0.000008069657281655247,0.000008069657281655247
drug,0.000016139314563310495,0.000016139314563310495
dpe,0.000008069657281655247,0.000008069657281655247
shirt,0.000016139314563310495,0.000016139314563310495
wise,0.000016139314563310495,0.000016139314563310495
headlight,0.000008069657281655247,0.000008069657281655247
provide,0.00004034828640827624,0.00004034828640827624
compatibility,0.000016139314563310495,0.000016139314563310495
fantasy,0.000016139314563310495,0.000016139314563310495
lrfzewnpqt,0.000008069657281655247,0.000008069657281655247
nothing,0.00015332348835144971,0.00015332348835144971
bwtzr,0.000008069657281655247,0.000008069657281655247
chose,0.000008069657281655247,0.000008069657281655247
bum,0.000008069657281655247,0.000008069657281655247
gf,0.000008069657281655247,0.000008069657281655247
yours,0.000016139314563310495,0.000016139314563310495
selfdrivingcarnano,0.000008069657281655247,0.000008069657281655247
npr's,0.000008069657281655247,0.000008069657281655247
wozfvoncmm,0.000008069657281655247,0.000008069657281655247
sulking,0.000008069657281655247,0.000008069657281655247
tongqbwbd,0.000008069657281655247,0.000008069657281655247
mgihheagpg,0.000008069657281655247,0.000008069657281655247
ramp,0.000016139314563310495,0.000016139314563310495
kjplxvo,0.000008069657281655247,0.000008069657281655247
tg,0.000016139314563310495,0.000016139314563310495
dhuskiss,0.000008069657281655247,0.000008069657281655247
fgi,0.000008069657281655247,0.000008069657281655247
crappy,0.000008069657281655247,0.000008069657281655247
gave,0.000056487600971586734,0.000056487600971586734
transpire,0.000008069657281655247,0.000008069657281655247
yxetkf,0.000008069657281655247,0.000008069657281655247
sleeper,0.000016139314563310495,0.000016139314563310495
qfg,0.000008069657281655247,0.000008069657281655247
automobiles,0.00008876623009820772,0.00008876623009820772
xcijd,0.000008069657281655247,0.000008069657281655247
requested,0.000008069657281655247,0.000008069657281655247
qrwm,0.000008069657281655247,0.000008069657281655247
silver,0.000008069657281655247,0.000008069657281655247
qhwhqdhasw,0.000008069657281655247,0.000008069657281655247
ugf,0.000008069657281655247,0.000008069657281655247
nhukaiy,0.000008069657281655247,0.000008069657281655247
ilovegoogle,0.000008069657281655247,0.000008069657281655247
wrecked,0.000016139314563310495,0.000016139314563310495
xx,0.00004034828640827624,0.00004034828640827624
kmza,0.000008069657281655247,0.000008069657281655247
bsv,0.000008069657281655247,0.000008069657281655247
yveiwxwex,0.000008069657281655247,0.000008069657281655247
carnegiemellon,0.00006455725825324198,0.00006455725825324198
bxgs,0.000008069657281655247,0.000008069657281655247
izt,0.000008069657281655247,0.000008069657281655247
loon,0.000024208971844965745,0.000024208971844965745
amazingly,0.000016139314563310495,0.000016139314563310495
post,0.00010490554466151822,0.00010490554466151822
cancer,0.000016139314563310495,0.000016139314563310495
travisk,0.00004841794368993149,0.00004841794368993149
cargo,0.000016139314563310495,0.000016139314563310495
wrecks,0.000016139314563310495,0.000016139314563310495
firms,0.000008069657281655247,0.000008069657281655247
strategies,0,0
oxaxqn,0.000008069657281655247,0.000008069657281655247
unsafe,0.000016139314563310495,0.000016139314563310495
bulsvx,0.000008069657281655247,0.000008069657281655247
trans,0.000016139314563310495,0.000016139314563310495
past,0.00019367177475972596,0.00019367177475972596
pxpa,0,0
eaq,0.000008069657281655247,0.000008069657281655247
replaces,0.000008069657281655247,0.000008069657281655247
technabob,0.000008069657281655247,0.000008069657281655247
anworldconrgess,0.000008069657281655247,0.000008069657281655247
hh,0.00003227862912662099,0.00003227862912662099
disintermediated,0.000008069657281655247,0.000008069657281655247
chase,0.000008069657281655247,0.000008069657281655247
nail,0.000008069657281655247,0.000008069657281655247
dropcams,0.000008069657281655247,0.000008069657281655247
rand,0.000016139314563310495,0.000016139314563310495
annually,0.000008069657281655247,0.000008069657281655247
neighbors,0.000008069657281655247,0.000008069657281655247
ccis,0.000008069657281655247,0.000008069657281655247
ldgj,0.000008069657281655247,0.000008069657281655247
oems,0.00003227862912662099,0.00003227862912662099
marina,0.000008069657281655247,0.000008069657281655247
mwyor,0.000008069657281655247,0.000008069657281655247
wolfbane,0.000008069657281655247,0.000008069657281655247
gkof,0.000008069657281655247,0.000008069657281655247
gnws,0.000008069657281655247,0.000008069657281655247
awful,0.000016139314563310495,0.000016139314563310495
storm,0.000016139314563310495,0.000016139314563310495
npralltech,0.000008069657281655247,0.000008069657281655247
ak,0.00004034828640827624,0.00004034828640827624
weird,0.00008876623009820772,0.00008876623009820772
bumdmwlxi,0.000008069657281655247,0.000008069657281655247
hue,0.000008069657281655247,0.000008069657281655247
opyaf,0.000008069657281655247,0.000008069657281655247
county,0.000016139314563310495,0.000016139314563310495
jeffspeckaicp,0.000008069657281655247,0.000008069657281655247
yhknwfdnb,0.000008069657281655247,0.000008069657281655247
christmas,0.000024208971844965745,0.000024208971844965745
thermostats,0.00004034828640827624,0.00004034828640827624
pinellas,0.000008069657281655247,0.000008069657281655247
pods,0.00007262691553489724,0.00007262691553489724
wiredautopia,0.000016139314563310495,0.000016139314563310495
exmtirak,0.000008069657281655247,0.000008069657281655247
gets,0.0004922490941809701,0.0004922490941809701
humantouch,0.000008069657281655247,0.000008069657281655247
ovhr,0.000008069657281655247,0.000008069657281655247
printer,0.000024208971844965745,0.000024208971844965745
latimes,0.00006455725825324198,0.00006455725825324198
qzc,0.000008069657281655247,0.000008069657281655247
pgllvvr,0.000008069657281655247,0.000008069657281655247
atleastthelawnwascut,0.000008069657281655247,0.000008069657281655247
chriswoodyard,0.00003227862912662099,0.00003227862912662099
walk,0.00003227862912662099,0.00003227862912662099
tu,0.000008069657281655247,0.000008069657281655247
team,0.00015332348835144971,0.00015332348835144971
utterly,0.000008069657281655247,0.000008069657281655247
busses,0.00004841794368993149,0.00004841794368993149
tampa,0.00009683588737986298,0.00009683588737986298
brake,0.00017753246019641545,0.00017753246019641545
delay,0.000008069657281655247,0.000008069657281655247
receives,0.000008069657281655247,0.000008069657281655247
rbfwc,0.000008069657281655247,0.000008069657281655247
ammnblcktm,0.000008069657281655247,0.000008069657281655247
yca,0.000008069657281655247,0.000008069657281655247
wins,0.000016139314563310495,0.000016139314563310495
zvc,0.000008069657281655247,0.000008069657281655247
spread,0.000008069657281655247,0.000008069657281655247
monkchips,0.000008069657281655247,0.000008069657281655247
yiyydjdq,0.000008069657281655247,0.000008069657281655247
elephants,0.000008069657281655247,0.000008069657281655247
zoj,0.000008069657281655247,0.000008069657281655247
class,0.00008069657281655248,0.00008069657281655248
tieman,0.000008069657281655247,0.000008069657281655247
crazed,0.000008069657281655247,0.000008069657281655247
center,0.00018560211747807072,0.00018560211747807072
expand,0.000008069657281655247,0.000008069657281655247
abc,0.00007262691553489724,0.00007262691553489724
tab,0.000008069657281655247,0.000008069657281655247
ckgenibqye,0.000008069657281655247,0.000008069657281655247
whatever,0.000024208971844965745,0.000024208971844965745
martingiesler,0.000008069657281655247,0.000008069657281655247
desirable,0.000008069657281655247,0.000008069657281655247
polsf,0.000008069657281655247,0.000008069657281655247
hdpa,0.000008069657281655247,0.000008069657281655247
hou,0.000008069657281655247,0.000008069657281655247
qmehwkon,0.000008069657281655247,0.000008069657281655247
djqsogni,0.000008069657281655247,0.000008069657281655247
graduate,0.000008069657281655247,0.000008069657281655247
deployment,0.000008069657281655247,0.000008069657281655247
googleio,0.000016139314563310495,0.000016139314563310495
pgbfys,0.000008069657281655247,0.000008069657281655247
mwumqxsm,0.000008069657281655247,0.000008069657281655247
slipping,0.000008069657281655247,0.000008069657281655247
sirens,0.000008069657281655247,0.000008069657281655247
billmaher,0.000008069657281655247,0.000008069657281655247
ladywhimsy,0.000008069657281655247,0.000008069657281655247
subzero,0.000008069657281655247,0.000008069657281655247
rule,0.000024208971844965745,0.000024208971844965745
israeli,0.000016139314563310495,0.000016139314563310495
ssk,0.000008069657281655247,0.000008069657281655247
physicians,0.000008069657281655247,0.000008069657281655247
mess,0.000008069657281655247,0.000008069657281655247
lllcuwegrd,0.000008069657281655247,0.000008069657281655247
driveon,0.000008069657281655247,0.000008069657281655247
qim,0.000008069657281655247,0.000008069657281655247
luxresearch,0.000008069657281655247,0.000008069657281655247
locksburg,0.000008069657281655247,0.000008069657281655247
arrival,0.000008069657281655247,0.000008069657281655247
pqnzqzqf,0.000008069657281655247,0.000008069657281655247
etqw,0.000008069657281655247,0.000008069657281655247
smithsonian,0.000008069657281655247,0.000008069657281655247
lamborghini,0.000008069657281655247,0.000008069657281655247
announced,0.00010490554466151822,0.00010490554466151822
glen,0.000008069657281655247,0.000008069657281655247
eur,0.000008069657281655247,0.000008069657281655247
dyyw,0.000008069657281655247,0.000008069657281655247
fod,0.000008069657281655247,0.000008069657281655247
alphalaura,0.000008069657281655247,0.000008069657281655247
courtrooms,0.000008069657281655247,0.000008069657281655247
bobsgrillconway,0,0
h's,0.000008069657281655247,0.000008069657281655247
ohqkqu,0.000008069657281655247,0.000008069657281655247
thatguystretch,0.000008069657281655247,0.000008069657281655247
cbsdfw,0.000008069657281655247,0.000008069657281655247
begun,0.00003227862912662099,0.00003227862912662099
nlr,0.000008069657281655247,0.000008069657281655247
yrdlu,0.000008069657281655247,0.000008069657281655247
thebiz,0.000008069657281655247,0.000008069657281655247
tcpbaavfet,0.000008069657281655247,0.000008069657281655247
cdw,0.000008069657281655247,0.000008069657281655247
gesturetechnology,0.000008069657281655247,0.000008069657281655247
bilsf,0.000008069657281655247,0.000008069657281655247
previously,0.000008069657281655247,0.000008069657281655247
flys,0.000008069657281655247,0.000008069657281655247
donnap,0.000008069657281655247,0.000008069657281655247
arbor,0.00019367177475972596,0.00019367177475972596
eii,0.000016139314563310495,0.000016139314563310495
carmcgilvery,0,0
trials,0.00004841794368993149,0.00004841794368993149
conventionla,0.000008069657281655247,0.000008069657281655247
nsvkex,0.000008069657281655247,0.000008069657281655247
wzwicfpetq,0.000008069657281655247,0.000008069657281655247
idxaearvts,0.000008069657281655247,0.000008069657281655247
hmi,0.000008069657281655247,0.000008069657281655247
haphazard,0.000008069657281655247,0.000008069657281655247
foxnewslatino,0.000008069657281655247,0.000008069657281655247
gerstenzang,0.000008069657281655247,0.000008069657281655247
favicon,0.000008069657281655247,0.000008069657281655247
despite,0.00004034828640827624,0.00004034828640827624
verycool,0.000016139314563310495,0.000016139314563310495
mattyglesias,0.000016139314563310495,0.000016139314563310495
autonomouscar,0.000008069657281655247,0.000008069657281655247
gj,0.000008069657281655247,0.000008069657281655247
porsche,0.000016139314563310495,0.000016139314563310495
liked,0.000008069657281655247,0.000008069657281655247
slopez,0.000008069657281655247,0.000008069657281655247
demonstrated,0.000016139314563310495,0.000016139314563310495
pioneer,0.000008069657281655247,0.000008069657281655247
upshotnyt,0.000016139314563310495,0.000016139314563310495
alongside,0.000008069657281655247,0.000008069657281655247
similar,0.00004034828640827624,0.00004034828640827624
alyssa,0.000008069657281655247,0.000008069657281655247
doomed,0.000008069657281655247,0.000008069657281655247
mashable,0.00022595040388634694,0.00022595040388634694
localmotors,0,0
kdds,0.000008069657281655247,0.000008069657281655247
nedtaleb,0.000008069657281655247,0.000008069657281655247
bodyshops,0.000008069657281655247,0.000008069657281655247
cat,0.000016139314563310495,0.000016139314563310495
yjdifprvpj,0.000008069657281655247,0.000008069657281655247
mammoth,0.000008069657281655247,0.000008069657281655247
visible,0.000008069657281655247,0.000008069657281655247
narrow,0,0
woes,0.00004034828640827624,0.00004034828640827624
geneva,0.000016139314563310495,0.000016139314563310495
heading,0.00007262691553489724,0.00007262691553489724
gqnimdbrox,0.000008069657281655247,0.000008069657281655247
john,0.000024208971844965745,0.000024208971844965745
facebooking,0.000008069657281655247,0.000008069657281655247
ohshitson,0.000008069657281655247,0.000008069657281655247
davidpogue,0,0
wf,0.000008069657281655247,0.000008069657281655247
yun,0.000008069657281655247,0.000008069657281655247
unemployment,0.00004841794368993149,0.00004841794368993149
mlevchin,0.000008069657281655247,0.000008069657281655247
gunntwitt,0.000008069657281655247,0.000008069657281655247
colonies,0.000016139314563310495,0.000016139314563310495
jennadawn,0.000008069657281655247,0.000008069657281655247
delapkbp,0.000008069657281655247,0.000008069657281655247
clarklab,0.000008069657281655247,0.000008069657281655247
lawsonbulk,0.000008069657281655247,0.000008069657281655247
dimension,0.000008069657281655247,0.000008069657281655247
zip,0.000016139314563310495,0.000016139314563310495
mucho,0,0
spacex's,0.000008069657281655247,0.000008069657281655247
hotels,0.000016139314563310495,0.000016139314563310495
picks,0.00003227862912662099,0.00003227862912662099
nzk,0.000008069657281655247,0.000008069657281655247
xrebtszrgd,0.000008069657281655247,0.000008069657281655247
ssamn,0.000008069657281655247,0.000008069657281655247
makers,0.00004034828640827624,0.00004034828640827624
earbuds,0.000008069657281655247,0.000008069657281655247
straight,0.000024208971844965745,0.000024208971844965745
jessenewhart,0.000008069657281655247,0.000008069657281655247
interior,0.000008069657281655247,0.000008069657281655247
detroitautoshow,0.000008069657281655247,0.000008069657281655247
fvretjqn,0.000008069657281655247,0.000008069657281655247
sideways,0.000008069657281655247,0.000008069657281655247
charges,0.000008069657281655247,0.000008069657281655247
jsqklfar,0.000008069657281655247,0.000008069657281655247
drop,0.00006455725825324198,0.00006455725825324198
wrestling,0.000008069657281655247,0.000008069657281655247
he,0.0002662986902946232,0.0002662986902946232
unmarked,0.00003227862912662099,0.00003227862912662099
ideally,0.000008069657281655247,0.000008069657281655247
cow,0,0
unveiled,0.00008876623009820772,0.00008876623009820772
refers,0.000008069657281655247,0.000008069657281655247
spiel,0.000008069657281655247,0.000008069657281655247
ycu,0.000008069657281655247,0.000008069657281655247
dighbs,0.000008069657281655247,0.000008069657281655247
throwing,0.000024208971844965745,0.000024208971844965745
xeqnzdye,0.000008069657281655247,0.000008069657281655247
krnn,0.000008069657281655247,0.000008069657281655247
sffysq,0.000008069657281655247,0.000008069657281655247
totoro,0.000008069657281655247,0.000008069657281655247
capitalist,0.000008069657281655247,0.000008069657281655247
fascinated,0.000016139314563310495,0.000016139314563310495
nohand,0,0
kike,0,0
demotour,0.000008069657281655247,0.000008069657281655247
cgi,0.000008069657281655247,0.000008069657281655247
wearers,0.000008069657281655247,0.000008069657281655247
ck,0.000024208971844965745,0.000024208971844965745
jghadbane,0.000024208971844965745,0.000024208971844965745
sz,0.000016139314563310495,0.000016139314563310495
qxlhdphwke,0.000008069657281655247,0.000008069657281655247
googlecanada,0.000008069657281655247,0.000008069657281655247
aih,0.000008069657281655247,0.000008069657281655247
megangeuss,0.000008069657281655247,0.000008069657281655247
wqfpozp,0.000008069657281655247,0.000008069657281655247
googlefacts,0.000056487600971586734,0.000056487600971586734
ijsv,0.000008069657281655247,0.000008069657281655247
dnp,0.000008069657281655247,0.000008069657281655247
igf,0.000008069657281655247,0.000008069657281655247
trevorgul,0.000008069657281655247,0.000008069657281655247
outfront,0.000008069657281655247,0.000008069657281655247
rig,0.000008069657281655247,0.000008069657281655247
uquab,0.000008069657281655247,0.000008069657281655247
invests,0.000024208971844965745,0.000024208971844965745
rsiu,0.000008069657281655247,0.000008069657281655247
qnkah,0.000008069657281655247,0.000008069657281655247
publishable,0.000008069657281655247,0.000008069657281655247
wrvjgylomb,0.000008069657281655247,0.000008069657281655247
occupants,0.000008069657281655247,0.000008069657281655247
newtgingrich,0.00003227862912662099,0.00003227862912662099
favor,0.000024208971844965745,0.000024208971844965745
calendar,0.000008069657281655247,0.000008069657281655247
indian,0.000016139314563310495,0.000016139314563310495
trygzjefgi,0.000008069657281655247,0.000008069657281655247
scooters,0.000008069657281655247,0.000008069657281655247
only,0.0007666174417572485,0.0007666174417572485
automatic,0.000024208971844965745,0.000024208971844965745
jnmklewrkt,0.000008069657281655247,0.000008069657281655247
factory,0.000016139314563310495,0.000016139314563310495
halaa,0.000008069657281655247,0.000008069657281655247
funded,0.000016139314563310495,0.000016139314563310495
ocfdf,0.000008069657281655247,0.000008069657281655247
rjauquet,0.000008069657281655247,0.000008069657281655247
oreillyfactor,0.000008069657281655247,0.000008069657281655247
sinskymargaret,0.000008069657281655247,0.000008069657281655247
falls,0.000016139314563310495,0.000016139314563310495
injured,0.000024208971844965745,0.000024208971844965745
bethanimalprint,0.000008069657281655247,0.000008069657281655247
lucastizma,0.000008069657281655247,0.000008069657281655247
eli,0.000008069657281655247,0.000008069657281655247
alan,0.000008069657281655247,0.000008069657281655247
thighs,0.000008069657281655247,0.000008069657281655247
ignore,0.000016139314563310495,0.000016139314563310495
extra,0.00006455725825324198,0.00006455725825324198
ff,0.000024208971844965745,0.000024208971844965745
wsjopinion,0.000008069657281655247,0.000008069657281655247
authorize,0.000008069657281655247,0.000008069657281655247
annetreasure,0.000008069657281655247,0.000008069657281655247
nealpollack,0.000008069657281655247,0.000008069657281655247
uberfacts,0.00004841794368993149,0.00004841794368993149
cwysz,0.000008069657281655247,0.000008069657281655247
sebastian,0.00008069657281655248,0.00008069657281655248
head,0.00009683588737986298,0.00009683588737986298
thurman,0.000008069657281655247,0.000008069657281655247
cbcnews,0.000024208971844965745,0.000024208971844965745
ayrcpx,0.000008069657281655247,0.000008069657281655247
nqldgg,0.000016139314563310495,0.000016139314563310495
eventual,0.000008069657281655247,0.000008069657281655247
completion,0.000008069657281655247,0.000008069657281655247
trapac,0.000024208971844965745,0.000024208971844965745
hitachi,0.000008069657281655247,0.000008069657281655247
legal,0.0006939905262223513,0.0006939905262223513
sjpf,0.000008069657281655247,0.000008069657281655247
sit,0.00011297520194317347,0.00011297520194317347
maids,0.000008069657281655247,0.000008069657281655247
ta,0.000024208971844965745,0.000024208971844965745
slightly,0.000008069657281655247,0.000008069657281655247
coldandrainy,0.000008069657281655247,0.000008069657281655247
usa,0.000056487600971586734,0.000056487600971586734
hqvkat,0.000008069657281655247,0.000008069657281655247
mexicanmitt,0.000008069657281655247,0.000008069657281655247
epochtimesworld,0.000008069657281655247,0.000008069657281655247
jimmy's,0.000008069657281655247,0.000008069657281655247
century,0.00007262691553489724,0.00007262691553489724
gvbuvmyqjx,0.000008069657281655247,0.000008069657281655247
zeabeufqq,0.000008069657281655247,0.000008069657281655247
yqzdz,0.000008069657281655247,0.000008069657281655247
ydigital,0.000008069657281655247,0.000008069657281655247
dependence,0.000008069657281655247,0.000008069657281655247
entered,0.00004034828640827624,0.00004034828640827624
hct,0.000008069657281655247,0.000008069657281655247
importance,0.000008069657281655247,0.000008069657281655247
waited,0.000008069657281655247,0.000008069657281655247
faster,0.00013718417378813923,0.00013718417378813923
rclsy,0.000008069657281655247,0.000008069657281655247
np,0.000016139314563310495,0.000016139314563310495
hope,0.0003873435495194519,0.0003873435495194519
shortening,0.000008069657281655247,0.000008069657281655247
clementinebrass,0.000008069657281655247,0.000008069657281655247
entwrn,0.000008069657281655247,0.000008069657281655247
universally,0.000016139314563310495,0.000016139314563310495
zl,0.000016139314563310495,0.000016139314563310495
chzky,0.000008069657281655247,0.000008069657281655247
creo,0,0
matey,0.000008069657281655247,0.000008069657281655247
consequences,0.000024208971844965745,0.000024208971844965745
robber,0.000008069657281655247,0.000008069657281655247
wnao,0.000008069657281655247,0.000008069657281655247
priority,0.00003227862912662099,0.00003227862912662099
notaboutthatlife,0.000008069657281655247,0.000008069657281655247
mobileye,0.000024208971844965745,0.000024208971844965745
defined,0.000008069657281655247,0.000008069657281655247
articles,0.000024208971844965745,0.000024208971844965745
bearing,0.000008069657281655247,0.000008069657281655247
metromorning,0.000024208971844965745,0.000024208971844965745
rockyrestivo,0.000008069657281655247,0.000008069657281655247
sergeybrinn,0.000024208971844965745,0.000024208971844965745
bartlorang,0.000008069657281655247,0.000008069657281655247
kbir,0.000008069657281655247,0.000008069657281655247
ideanerd,0.000008069657281655247,0.000008069657281655247
replace,0.00015332348835144971,0.00015332348835144971
fsxo,0.000008069657281655247,0.000008069657281655247
fgwx,0.000008069657281655247,0.000008069657281655247
megatrendsusa,0.000016139314563310495,0.000016139314563310495
runaway,0,0
iotrules,0.000008069657281655247,0.000008069657281655247
xpc,0.000008069657281655247,0.000008069657281655247
tlvpe,0.000008069657281655247,0.000008069657281655247
remotely,0.000008069657281655247,0.000008069657281655247
economic,0.00006455725825324198,0.00006455725825324198
onthefly,0.000008069657281655247,0.000008069657281655247
dznw,0.000008069657281655247,0.000008069657281655247
yve,0.000008069657281655247,0.000008069657281655247
sat,0.000016139314563310495,0.000016139314563310495
sukqtq,0.000008069657281655247,0.000008069657281655247
caltrain,0.000016139314563310495,0.000016139314563310495
calm,0.000016139314563310495,0.000016139314563310495
complicated,0.000016139314563310495,0.000016139314563310495
chaps,0.000008069657281655247,0.000008069657281655247
suite,0.000008069657281655247,0.000008069657281655247
kg,0.000008069657281655247,0.000008069657281655247
zvapigskrt,0.000008069657281655247,0.000008069657281655247
elpolloencanada,0,0
add,0.00008069657281655248,0.00008069657281655248
bvtwava,0.000008069657281655247,0.000008069657281655247
cometh,0.000016139314563310495,0.000016139314563310495
pledges,0.00003227862912662099,0.00003227862912662099
ydhlexwjpn,0.000008069657281655247,0.000008069657281655247
daughter,0.00003227862912662099,0.00003227862912662099
gcyno,0.000008069657281655247,0.000008069657281655247
describing,0.000008069657281655247,0.000008069657281655247
epj,0.000008069657281655247,0.000008069657281655247
howardwbailey,0.000008069657281655247,0.000008069657281655247
absrdnews,0.000008069657281655247,0.000008069657281655247
gvmrqkmcu,0.000008069657281655247,0.000008069657281655247
nxthompson,0.000008069657281655247,0.000008069657281655247
ryannegri,0.000008069657281655247,0.000008069657281655247
commission,0.000008069657281655247,0.000008069657281655247
irrelevant,0.000008069657281655247,0.000008069657281655247
announcing,0.00003227862912662099,0.00003227862912662099
iollx,0.000008069657281655247,0.000008069657281655247
santaclara,0.000008069657281655247,0.000008069657281655247
dulykd,0.000008069657281655247,0.000008069657281655247
kijken,0.000008069657281655247,0.000008069657281655247
zwemgv,0.000008069657281655247,0.000008069657281655247
tiredofdriving,0.000008069657281655247,0.000008069657281655247
wk,0.000016139314563310495,0.000016139314563310495
drive,0.0020254839776954674,0.0020254839776954674
agdjcvt,0.000008069657281655247,0.000008069657281655247
peeps,0,0
ku,0.000016139314563310495,0.000016139314563310495
techniques,0.000008069657281655247,0.000008069657281655247
london's,0,0
believers,0.000008069657281655247,0.000008069657281655247
releases,0.000024208971844965745,0.000024208971844965745
wdl,0.000008069657281655247,0.000008069657281655247
thinking,0.00018560211747807072,0.00018560211747807072
brady,0.000008069657281655247,0.000008069657281655247
cwmnddkicl,0.000008069657281655247,0.000008069657281655247
angione,0.000008069657281655247,0.000008069657281655247
transparent,0.000016139314563310495,0.000016139314563310495
zke,0.000008069657281655247,0.000008069657281655247
stanley,0.00004841794368993149,0.00004841794368993149
reigns,0.000008069657281655247,0.000008069657281655247
boon,0.000024208971844965745,0.000024208971844965745
ghost,0.000008069657281655247,0.000008069657281655247
spot,0.000056487600971586734,0.000056487600971586734
ulbg,0.000008069657281655247,0.000008069657281655247
kjknvmiw,0.000008069657281655247,0.000008069657281655247
peak,0.000008069657281655247,0.000008069657281655247
hhhschool,0.000008069657281655247,0.000008069657281655247
vuj,0.000008069657281655247,0.000008069657281655247
weed,0.000016139314563310495,0.000016139314563310495
googs,0.000016139314563310495,0.000016139314563310495
creates,0.00004034828640827624,0.00004034828640827624
citizens,0.000016139314563310495,0.000016139314563310495
nerdwish,0.000008069657281655247,0.000008069657281655247
strongly,0.000008069657281655247,0.000008069657281655247
makaed,0.000008069657281655247,0.000008069657281655247
